name,pointx_class,feature_easting,feature_northing,street_name,locality,geographic_county,postcode,admin_boundary,brand,FEATClass
Frankie & Benny's,1020043,409314.6,425417,Broad Street Plaza,Halifax,West Yorkshire,HX1 1UX,Calderdale District,Frankie & Benny's,Restaurants
Antalya,9470699,409377,425120,Borough Market,Halifax,West Yorkshire,HX1 1DZ,Calderdale District,NA,NA
Saffron Pastries,9470661,415790,433289,Westend Street,Bradford,West Yorkshire,BD1 2PN,Bradford District,NA,Takeaways
Cranberry Sandwich Bar,1020018,420177.5,445421,Kirkgate,Otley,West Yorkshire,LS21 3HN,Leeds District,NA,Takeaways
Eddy's Big Bite,1020018,418903.9,425215.2,Westgate,Cleckheaton,West Yorkshire,BD19 5ET,Kirklees District,NA,Takeaways
T S Marketing,9470663,413974.9,434341.1,Girlington Road,Bradford,West Yorkshire,BD8 9NX,Bradford District,NA,Speciality Outlets
Liyahs Takeaway,1020018,417224,433398,Barkerend Road,Bradford,West Yorkshire,BD3 9BH,Bradford District,NA,Takeaways
The Royal Hotel,1020034,411847.3,431830.6,Clayton Lane,"Clayton, Bradford",West Yorkshire,BD14 6RF,Bradford District,NA,Restaurants
The Co-operative,9470819,421686.6,435090,Town Street,"Farsley, Pudsey",West Yorkshire,LS28 5EN,Leeds District,The Co-operative,Supermarkets
Spicy Hut,1020018,411135,438905,Leonard Street,Bingley,West Yorkshire,BD16 2PS,Bradford District,NA,Takeaways
Pizza Palace,1020018,422312.9,434585.9,Town Street,"Stanningley, Pudsey",West Yorkshire,LS28 6EZ,Leeds District,NA,Takeaways
Desi Raj Takeaway,1020018,401062.8,444325.3,Main Street,"Sutton-in-Craven, Keighley",North Yorkshire,BD20 7HP,Craven District,NA,Takeaways
The Co-operative,9470819,412438.8,425586.2,Denholme Gate Road,"Hipperholme, Halifax",West Yorkshire,HX3 8HX,Calderdale District,The Co-operative,Supermarkets
Yorkshire Fruit Ltd,9470669,417021,432617,Essex Street,Bradford,West Yorkshire,BD4 7PQ,Bradford District,NA,Speciality Outlets
The Co-operative,9470819,400642,445064,Main Street,"Cross Hills, Keighley",North Yorkshire,BD20 8TB,Craven District,The Co-operative,Supermarkets
The Co-operative,9470819,413711,437660,Bingley Road,Shipley,West Yorkshire,BD18 4SD,Bradford District,The Co-operative,Supermarkets
Eastern Spice Restaurant & Take Away,1020043,418742.9,425945.7,Mount Street,Cleckheaton,West Yorkshire,BD19 3QL,Kirklees District,NA,Restaurants
Greggs,9470661,411718,447658,Brook Street,Ilkley,West Yorkshire,LS29 8DA,Bradford District,Greggs,Takeaways
A Taste of China,1020018,414420.1,429321.1,Halifax Road,Bradford,West Yorkshire,BD6 2LH,Bradford District,NA,Takeaways
Kash News & Gifts,9470699,414517.1,422863.1,Commercial Street,Brighouse,West Yorkshire,HD6 1AF,Calderdale District,NA,NA
Pizza Hut,1020018,407078.8,432460.5,Halifax Road,"Denholme, Bradford",West Yorkshire,BD13 4EU,Bradford District,Pizza Hut,Takeaways
Websters Fish & Chips,1020020,413664.2,437667.1,Bingley Road,Shipley,West Yorkshire,BD18 4SD,Bradford District,NA,Takeaways
The New Inn,1020034,419386.8,429194.5,South View Road,Bradford,West Yorkshire,BD4 6PP,Kirklees District,NA,Restaurants
Eighteen,9470661,411306.7,427070.6,Lydgate,"Northowram, Halifax",West Yorkshire,HX3 7EJ,Calderdale District,NA,Takeaways
Newsagent,9470699,419410.6,432698.2,Tyersal Road,Bradford,West Yorkshire,BD4 8ET,Leeds District,NA,NA
Todays Food Market,9470699,411880.3,433822.1,Saffron Drive,"Allerton, Bradford",West Yorkshire,BD15 7NQ,Bradford District,NA,NA
The Chevin Inn,1020034,418466.4,443950.3,West Chevin Road,"Menston, Ilkley",West Yorkshire,LS29 6BE,Bradford District,NA,Restaurants
Chiquito,1020043,423609.6,427512.1,Woodhead Road,"Birstall, Batley",West Yorkshire,WF17 9TD,Kirklees District,Chiquito,Restaurants
Shahjahan Balti Takeaway,1020018,419111.7,425379.5,Bradford Road,Cleckheaton,West Yorkshire,BD19 3RJ,Kirklees District,NA,Takeaways
Aktkinsons Fish & Chips,1020020,418162.5,442291.3,Bradford Road,"Guiseley, Leeds",West Yorkshire,LS20 8NH,Leeds District,NA,Takeaways
Cafe Spice,1020018,412026.8,430668.3,Highgate Road,"Queensbury, Bradford",West Yorkshire,BD13 1ES,Bradford District,NA,Takeaways
B4 Takeaway,1020019,415130.3,434402.1,Carlisle Road,Bradford,West Yorkshire,BD8 8BB,Bradford District,NA,Takeaways
The Ivy - Marston Pubs,1020034,422784.6,432701.3,Valley Road,Pudsey,West Yorkshire,LS28 9EU,Leeds District,Marston's,Restaurants
C P News,9470699,411891.9,447678.8,Railway Road,Ilkley,West Yorkshire,LS29 8HP,Bradford District,NA,NA
Lunch Monkey Cafe,1020013,414204.4,435520.2,Highgate,Bradford,West Yorkshire,BD9 4BB,Bradford District,NA,Cafes
The King's Head,1020034,405893.1,440753.5,South Street,Keighley,West Yorkshire,BD21 1PF,Bradford District,Wetherspoon,Restaurants
Iceland,9470667,408487.1,425654.2,Pellon Lane,Halifax,West Yorkshire,HX1 5RA,Calderdale District,Iceland,Speciality Outlets
Chaplins Bistro,1020043,403534,437164,Oak Street,"Haworth, Keighley",West Yorkshire,BD22 8NW,Bradford District,NA,Restaurants
Whitakers Chocolates Ltd,9470663,399101.2,450072.9,Keighley Road,Skipton,North Yorkshire,BD23 2QR,Craven District,NA,Speciality Outlets
The New Inn,1020034,398962.8,446936.1,Main Street,"Cononley, Keighley",North Yorkshire,BD20 8NR,Craven District,NA,Restaurants
Cakes to Please,7400524,414749.7,437573.3,Kirkgate,Shipley,West Yorkshire,BD18 3QW,Bradford District,NA,Speciality Outlets
Hon Hing,1020018,417599.4,438697.8,Thackley Road,Bradford,West Yorkshire,BD10 0RS,Bradford District,NA,Takeaways
Moor Lane Mini Market,9470699,421098.8,427713.7,Moor Lane,"Birkenshaw, Bradford",West Yorkshire,BD11 2HH,Kirklees District,NA,NA
Vijay Service Store,9470699,405841.6,439646.8,Hainworth Wood Road,Keighley,West Yorkshire,BD21 5BJ,Bradford District,NA,NA
Luby's,1020013,400662.5,444996.5,Main Street,"Cross Hills, Keighley",North Yorkshire,BD20 8TA,Craven District,NA,Cafes
Jamil Foodstore,9470669,415006.1,434758.8,Oak Lane,Bradford,West Yorkshire,BD9 4QH,Bradford District,NA,Speciality Outlets
Sizzlers,1020018,412116.6,435569.8,Haworth Road,Bradford,West Yorkshire,BD9 6NS,Bradford District,NA,Takeaways
Ikhlaq Mini Market,9470699,414904.5,436084.2,Bradford Road,Shipley,West Yorkshire,BD18 3AB,Bradford District,NA,NA
White Swan Hotel,1020034,421373.5,441053.9,High Street,"Yeadon, Leeds",West Yorkshire,LS19 7TA,Leeds District,NA,Restaurants
Rooster Chicken Bar,1020018,406402.3,441251.9,Cavendish Street,Keighley,West Yorkshire,BD21 3RB,Bradford District,NA,Takeaways
Thaal Indian Cuisine,1020043,414542.7,423781.8,Bradford Road,Brighouse,West Yorkshire,HD6 4AS,Calderdale District,NA,Restaurants
Caffe Amante,1020013,414685.3,422929.4,King Street,Brighouse,West Yorkshire,HD6 1NX,Calderdale District,NA,Cafes
Not Just Sandwiches,1020018,419136,432629,Dick Lane,"Tyersal, Bradford",West Yorkshire,BD4 8JR,Bradford District,NA,Takeaways
Shipley Health Store,9470672,414655.2,437599.2,Westgate,Shipley,West Yorkshire,BD18 3QX,Bradford District,NA,Speciality Outlets
Haggarts Family Butchers,9470662,422387.7,426275.9,Low Lane,"Birstall, Batley",West Yorkshire,WF17 9EY,Kirklees District,NA,Speciality Outlets
Brewers Fayre,1020043,409617,441026,Bradford Road,Keighley,West Yorkshire,BD20 5NG,Bradford District,Brewers Fayre,Restaurants
Caesar's Express,1020018,418169.2,430823.5,Tong Street,Bradford,West Yorkshire,BD4 9LU,Bradford District,NA,Takeaways
Pizza Cottage,1020018,413488.9,432178.4,Scholemoor Lane,Bradford,West Yorkshire,BD7 2RL,Bradford District,NA,Takeaways
UK Fried Chicken,1020018,422470.4,433517.7,Lowtown,Pudsey,West Yorkshire,LS28 7AA,Leeds District,NA,Takeaways
The New Pack Horse,1020034,417224.7,424634.6,Moorside,Cleckheaton,West Yorkshire,BD19 6LN,Kirklees District,NA,Restaurants
Woodlands Hotel,1020034,417702.4,428221,Mill Carr Hill Road,"Oakenshaw, Bradford",West Yorkshire,BD12 7EZ,Bradford District,NA,Restaurants
Indian Spice,1020018,419276.5,442215.9,Oxford Road,"Guiseley, Leeds",West Yorkshire,LS20 9AS,Leeds District,NA,Takeaways
Richard Arundel Butchers,9470662,409350,436231.4,Main Street,"Wilsden, Bradford",West Yorkshire,BD15 0AQ,Bradford District,NA,Speciality Outlets
Abaseen,1020018,418111.3,432907.5,Leeds Road,Bradford,West Yorkshire,BD3 8EZ,Bradford District,NA,Takeaways
Spar Store,9470699,416367,434312,Valley Court,Bradford,West Yorkshire,BD1 4SP,Bradford District,Spar,Convenience Stores
Master Chef,1020018,418693.9,426011.6,Bradford Road,Cleckheaton,West Yorkshire,BD19 3TJ,Kirklees District,NA,Takeaways
Shama Takeaway,1020018,422498.9,433503.4,Lowtown,Pudsey,West Yorkshire,LS28 7DF,Leeds District,NA,Takeaways
The Hermit Inn,1020034,415403.9,444814.6,Moor Road,"Burley Woodhead, Ilkley",West Yorkshire,LS29 7AS,Bradford District,NA,Restaurants
The Causeway Foot,1020034,406936.6,430962.3,Causeway Foot,"Ogden, Halifax",West Yorkshire,HX2 8XX,Calderdale District,NA,Restaurants
International Restaurant,1020043,415845.7,432654,Mannville Terrace,Bradford,West Yorkshire,BD7 1BA,Bradford District,NA,Restaurants
Calverley Fish Shop,1020020,420666.9,436994.2,Thornhill Street,"Calverley, Pudsey",West Yorkshire,LS28 5PD,Leeds District,NA,Takeaways
The Ilkley Cafe Company Ltd,1020013,411733,447540,Wells Road,Ilkley,West Yorkshire,LS29 9JD,Bradford District,NA,Cafes
Butty-licious,1020018,421858.8,432970.4,Chapeltown,Pudsey,West Yorkshire,LS28 7RZ,Leeds District,NA,Takeaways
Pizza Grill,1020018,406150.5,441305.3,Lawkholme Crescent,Keighley,West Yorkshire,BD21 3NR,Bradford District,NA,Takeaways
Halifax Borough Market,9470705,409389.1,425079.1,Albion Street,Halifax,West Yorkshire,HX1 1DU,Calderdale District,NA,Speciality Outlets
Fortune Dragon,9470699,415759.2,432752,Mannville Terrace,Bradford,West Yorkshire,BD7 1BA,Bradford District,NA,NA
Tesco Express,9470699,416232,433047,Sunbridge Road,Bradford,West Yorkshire,BD1 2AY,Bradford District,Tesco Express,Supermarkets
Codleys,1020020,405314.9,439890,Ingrow Lane,Keighley,West Yorkshire,BD22 7BU,Bradford District,NA,Takeaways
Red Squirrel,1020013,409328.4,425528.2,Northgate,Halifax,West Yorkshire,HX1 1XF,Calderdale District,NA,Cafes
Balti House,1020018,417958,433255,Curzon Road,Bradford,West Yorkshire,BD3 9EH,Bradford District,NA,Takeaways
G J Dunn,1020019,420071.1,433515.5,Daleside Road,Pudsey,West Yorkshire,LS28 8HA,Leeds District,NA,Takeaways
Park Road Fisheries,1020020,410870.7,439325.8,Park Road,Bingley,West Yorkshire,BD16 4JQ,Bradford District,NA,Takeaways
Patel Newsagents,9470699,418920.1,425212.6,Westgate,Cleckheaton,West Yorkshire,BD19 5ET,Kirklees District,NA,NA
Belmont Mini Market,9470699,416016.6,429360.1,Belmont Avenue,"Low Moor, Bradford",West Yorkshire,BD12 0PD,Bradford District,NA,NA
The Junction Inn,1020043,409859.1,431295.5,Lane Side,"Queensbury, Bradford",West Yorkshire,BD13 1NE,Bradford District,NA,Restaurants
Hong Kong Supercook 2,1020018,419218.2,444897.2,Bradford Road,Otley,West Yorkshire,LS21 3LE,Leeds District,NA,Takeaways
Patson Metro,9470699,414227.3,433695.2,Thornton Road,Bradford,West Yorkshire,BD8 9NA,Bradford District,NA,NA
The Nightingale,1020034,401965.4,444471.9,Main Road,"Eastburn, Keighley",West Yorkshire,BD20 7SN,Bradford District,NA,Restaurants
Chicken Cottage,1020018,415978.9,432828.4,Great Horton Road,Bradford,West Yorkshire,BD7 1AL,Bradford District,Chicken Cottage,Takeaways
Lucky Gardens,1020018,415388.2,427108.3,Town Gate,"Wyke, Bradford",West Yorkshire,BD12 9NT,Bradford District,NA,Takeaways
Blakeley's Coffee House,1020013,414519.7,422756.7,Bethel Street,Brighouse,West Yorkshire,HD6 1JR,Calderdale District,NA,Cafes
The New Inn,1020034,409274.5,436305.9,Main Street,"Wilsden, Bradford",West Yorkshire,BD15 0AB,Bradford District,NA,Restaurants
Riquelme's Bakery,9470661,421256.8,441133.6,High Street,"Yeadon, Leeds",West Yorkshire,LS19 7TA,Leeds District,NA,Takeaways
Lifestyle Express,9470699,412002.4,430657.7,Highgate Road,"Queensbury, Bradford",West Yorkshire,BD13 1ES,Bradford District,Lifestyle Express,Convenience Stores
Menston Spice,1020018,416828.4,443924.7,Main Street,"Menston, Ilkley",West Yorkshire,LS29 6NB,Bradford District,NA,Takeaways
Bakewells Bakery,7400524,414804.1,424803.3,Bradford Road,Brighouse,West Yorkshire,HD6 4DJ,Calderdale District,NA,Speciality Outlets
Ring O Bells,1020034,414109.6,437511.2,Bradford Road,Shipley,West Yorkshire,BD18 3PR,Bradford District,NA,Restaurants
Sweet Treats Cake Decorators,7400524,416733,437168.1,Westfield Lane,Shipley,West Yorkshire,BD18 1LH,Bradford District,NA,Speciality Outlets
Shezzaan's,1020043,420510.9,433894.7,Galloway Lane,Pudsey,West Yorkshire,LS28 8LE,Leeds District,NA,Restaurants
Nando's,1020043,423548,427458.5,Bankwood Way,"Birstall, Batley",West Yorkshire,WF17 9TB,Kirklees District,Nando's,Restaurants
Asda Stores Ltd,9470819,420625.5,445672.7,Cross Green,Otley,West Yorkshire,LS21 1HE,Leeds District,Asda,Supermarkets
Weegmanns Family Butchers,9470662,420188.5,445556.8,Market Place,Otley,West Yorkshire,LS21 3AQ,Leeds District,NA,Speciality Outlets
Park Road News,9470699,410868.4,439314,Park Road,Bingley,West Yorkshire,BD16 4JQ,Bradford District,NA,NA
Raja's Ltd,1020018,415210.6,432498.9,Great Horton Road,Bradford,West Yorkshire,BD7 1PU,Bradford District,NA,Takeaways
Tesco,9470819,410557.3,430221.4,Brighouse Road,"Queensbury, Bradford",West Yorkshire,BD13 1QD,Bradford District,Tesco,Supermarkets
Delish,1020018,420751.1,441118.5,Town Street,"Yeadon, Leeds",West Yorkshire,LS19 7EQ,Leeds District,NA,Takeaways
Southfield Mini Market,9470669,418440.6,430576.7,Tong Street,Bradford,West Yorkshire,BD4 6HD,Bradford District,NA,Speciality Outlets
A & B Stores,9470699,410955.7,439363.6,Clyde Street,Bingley,West Yorkshire,BD16 4LE,Bradford District,NA,NA
Cobby Dale Stores,9470699,404506.9,446070.1,Howden Road,"Silsden, Keighley",West Yorkshire,BD20 0JD,Bradford District,NA,NA
Anisa's Indian Takeaway,1020018,412514.7,425487.8,Leeds Road,Halifax,West Yorkshire,HX3 8ND,Calderdale District,NA,Takeaways
The Crossed Shuttle,1020034,422382,433404,Manor House Street,Pudsey,West Yorkshire,LS28 7BJ,Leeds District,Wetherspoon,Restaurants
The Tannery,1020034,412096.8,425532.3,Halifax Road,"Hipperholme, Halifax",West Yorkshire,HX3 8HQ,Calderdale District,NA,Restaurants
Lally's Off-licence & Supermarket,9470699,413032.8,429594.4,Strensall Green,Bradford,West Yorkshire,BD6 2AP,Bradford District,NA,NA
Fairfax Food Stores,9470699,417554.4,431286.1,Lister Avenue,Bradford,West Yorkshire,BD4 7QS,Bradford District,NA,NA
Czerwik Fine Wines & Cheese,9470665,414510,422886.5,Commercial Street,Brighouse,West Yorkshire,HD6 1AQ,Calderdale District,NA,Speciality Outlets
Ahmad Roti House,1020043,417977.8,432900.8,Leeds Road,Bradford,West Yorkshire,BD3 9TY,Bradford District,NA,Restaurants
Cafe Cafe,1020013,420245.1,445456.1,New Market,Otley,West Yorkshire,LS21 3AE,Leeds District,NA,Cafes
Rendezvous Deli Bar & Tea Room,1020013,415421.8,427397.7,Huddersfield Road,"Wyke, Bradford",West Yorkshire,BD12 8AD,Bradford District,NA,Cafes
Purewals,9470669,411730,433448,Greenway Drive,"Allerton, Bradford",West Yorkshire,BD15 7YZ,Bradford District,NA,Speciality Outlets
Vinnys Off Licence,9470699,414188.5,430638.2,Moore Avenue,Bradford,West Yorkshire,BD6 3HU,Bradford District,NA,NA
Springfield Store,9470699,417719.8,436974.2,Bradford Road,"Idle, Bradford",West Yorkshire,BD10 8SN,Bradford District,NA,NA
The Burlington Restaurant,1020043,407042.5,453146.1,NA,"Bolton Abbey, Skipton",North Yorkshire,BD23 6AJ,Craven District,NA,Restaurants
Hopwoods,1020018,413916.1,437933.8,Victoria Road,Shipley,West Yorkshire,BD18 3LQ,Bradford District,NA,Takeaways
Jelanis,1020018,404184.4,446539.8,Bolton Road,"Silsden, Keighley",West Yorkshire,BD20 0JY,Bradford District,NA,Takeaways
Greggs,9470661,417311.8,429149.4,Wharfedale Road,"Euroway Industrial Estate, Bradford",West Yorkshire,BD4 6SG,Bradford District,Greggs,Takeaways
Greggs,9470661,416319,433885,Valley Road,Bradford,West Yorkshire,BD1 4RN,Bradford District,Greggs,Takeaways
J R,9470699,415447,431320.6,Little Horton Lane,Bradford,West Yorkshire,BD5 9BY,Bradford District,NA,NA
Attock Halal Meat,9470662,416232.1,430903.8,Murgatroyd Street,Bradford,West Yorkshire,BD5 8EE,Bradford District,NA,Speciality Outlets
Greggs,9470661,408264.3,425652.4,Pellon Lane,Halifax,West Yorkshire,HX1 5RL,Calderdale District,Greggs,Takeaways
Greggs,9470661,413447.5,431951.3,Clayton Road,Bradford,West Yorkshire,BD7 2SG,Bradford District,Greggs,Takeaways
Greggs,9470661,415009,435601,Keighley Road,Bradford,West Yorkshire,BD9 4JR,Bradford District,Greggs,Takeaways
Nisa,9470699,426481.8,431685.6,Whitehall Road,Leeds,West Yorkshire,LS12 6LB,Leeds District,Nisa,Convenience Stores
One Stop,9470699,413734.1,423712.8,Granny Hall Lane,Brighouse,West Yorkshire,HD6 2JG,Calderdale District,Tesco One Stop,Convenience Stores
Silver Grill,1020018,414926.2,434705.3,Oak Lane,Bradford,West Yorkshire,BD9 4QU,Bradford District,NA,Takeaways
Eldwick Food & Wine,9470699,411889.9,439719.2,Warren Lane,Bingley,West Yorkshire,BD16 3BS,Bradford District,Nisa,Convenience Stores
Marshall's Bakery,9470661,415343.8,427048,Town Gate,"Wyke, Bradford",West Yorkshire,BD12 9JA,Bradford District,NA,Takeaways
Amaan's,1020018,406490,427892,Mixenden Road,Halifax,West Yorkshire,HX2 8PE,Calderdale District,NA,Takeaways
Dixy Chicken,1020018,422373.1,433430,Manor House Street,Pudsey,West Yorkshire,LS28 7BJ,Leeds District,Dixy Chicken,Takeaways
Kitson News,9470699,414641.1,422895,Commercial Street,Brighouse,West Yorkshire,HD6 1AF,Calderdale District,NA,NA
Worldwide Great Horton,9470699,414004.8,431310.3,Great Horton Road,Bradford,West Yorkshire,BD7 4ED,Bradford District,NA,NA
Country Kitchens,1020018,404138.8,446539.7,Briggate,"Silsden, Keighley",West Yorkshire,BD20 9JT,Bradford District,NA,Takeaways
Crispy Chicken,1020018,418239.1,436137.2,Stony Lane,Bradford,West Yorkshire,BD2 2HL,Bradford District,NA,Takeaways
Crystal Space,9470668,404142.7,446285.5,Aire View,"Silsden, Keighley",West Yorkshire,BD20 0AN,Bradford District,NA,Speciality Outlets
Jas Store,9470699,418083.5,435184,Harrogate Road,Bradford,West Yorkshire,BD2 3ES,Bradford District,NA,NA
The Sparrow,1020034,416136.9,433476.6,North Parade,Bradford,West Yorkshire,BD1 3HZ,Bradford District,NA,Restaurants
Slices Cafe,1020013,414648.8,437440.2,Manor Lane,Shipley,West Yorkshire,BD18 3RB,Bradford District,NA,Cafes
Phoenix & Dragon,1020018,422734.4,433547.2,Lowtown,Pudsey,West Yorkshire,LS28 9AY,Leeds District,NA,Takeaways
Immys Takeaway,1020018,419397.5,432708.3,Tyersal Road,Bradford,West Yorkshire,BD4 8ET,Leeds District,NA,Takeaways
The Princess,1020034,420294.8,439647.8,Apperley Lane,"Rawdon, Leeds",West Yorkshire,LS19 6BJ,Leeds District,NA,Restaurants
The Five Rise Locks Cafe,1020013,410763.7,440045.6,Beck Lane,Bingley,West Yorkshire,BD16 4DS,Bradford District,NA,Cafes
B & U Newsagents,9470699,414662.7,430391.6,Brownroyd Hill Road,Bradford,West Yorkshire,BD6 1RU,Bradford District,NA,NA
The Cottage,1020013,414151,430243.7,Beacon Road,Bradford,West Yorkshire,BD6 3ET,Bradford District,NA,Cafes
The Bowling Green,1020034,420278.6,445388.9,Bondgate,Otley,West Yorkshire,LS21 3AB,Leeds District,Wetherspoon,Restaurants
Flames,1020018,406019.3,441084.2,North Street,Keighley,West Yorkshire,BD21 3SL,Bradford District,NA,Takeaways
Mac's Sandwich Bar,1020018,407967.5,427421.1,Keighley Road,Halifax,West Yorkshire,HX2 8AL,Calderdale District,NA,Takeaways
The Lister Arms,1020034,411542.5,447743,South Hawksworth Street,Ilkley,West Yorkshire,LS29 9LB,Bradford District,Wetherspoon,Restaurants
Sainsbury's Local,9470699,422185,433346.6,Church Lane,Pudsey,West Yorkshire,LS28 7LD,Leeds District,Sainsbury's Local,Supermarkets
Top Shop Convenience Store,9470699,412130.7,435570.9,Haworth Road,Bradford,West Yorkshire,BD9 6NS,Bradford District,NA,NA
Ginger Goose,1020034,416391.2,433011.5,Market Street,Bradford,West Yorkshire,BD1 1NE,Bradford District,NA,Restaurants
Judi Bakery,9470661,415827.7,433550.4,Lumb Lane,Bradford,West Yorkshire,BD8 7QP,Bradford District,NA,Takeaways
The Dickie Bird,1020034,407662.3,440491.9,Thwaites Brow Road,Keighley,West Yorkshire,BD21 4SQ,Bradford District,NA,Restaurants
News Parade,9470699,413488.2,437741.6,Bingley Road,Shipley,West Yorkshire,BD18 4DH,Bradford District,NA,NA
Spicy Options,1020018,413024.2,430534.6,Beacon Road,Bradford,West Yorkshire,BD6 3DQ,Bradford District,NA,Takeaways
